,지역,연령,성별,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,종이책 선호분야1,종이책 선호분야2,전자책 선호분야1,전자책 선호분야2,도서관 이용경험,주이용 도서관 종류1,월 평균 이용빈도,연 평균 이용빈도,이용 목적,비이용 이유,최종학력,연도,종이책 빈도,전자책 빈도,오디오북 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서 선호도,주이용 도서관 종류2,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독,전자책 이용이유1,전자책 이용이유2,전자책 이용방식1,전자책 이용방식2
37,서울,19-29세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"유명인, 전문가 추천","신문이나 잡지의 책 소개, 광고",직접 구입,주위 사람에게 대여,"경제, 경영",재테크,0,0,있다,공공도서관,0,매우 감소,"공부, 학습",0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,대학도서관,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음,0,0,0,0
38,서울,19-29세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","인터넷의 책 소개, 광고",베스트셀러,직접 구입,집에 있는 책,문학,재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,매우 감소,매우 감소,매우 감소,0,0,0,0
39,서울,19-29세,여,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
40,서울,19-29세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 구입이 경제적으로 부담되어서,0,0,0,0,0,0,0,0,있다,공공도서관,약간 증가,0,"공부, 학습",0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,전문도서관,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
41,서울,19-29세,남,일주일에 한두 번,어떤 책을 읽을지 몰라서,일 또는 학업 때문에 책읽을시간이 없어서,"텔레비전이나 라디오의 책 소개, 광고","인터넷의 책 소개, 광고",직접 구입,선물,0,0,소설(장르소설 포함),자기계발서,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,변함 없음,약간 증가,약간 증가,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,종이책보다 가격이 저렴해서,무료 이용,구매 이용
42,서울,19-29세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,도서관 대여,소설(장르소설 포함),"어학, 외국어",소설(장르소설 포함),"어학, 외국어",있다,공공도서관,8,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,학교도서관,0.0,0.0,30.0,60.0,60.0,120.0,30.0,20.0,변함 없음,변함 없음,변함 없음,약간 증가,약간 증가,변함 없음,약간 증가,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,대여 이용,구매 이용
43,서울,19-29세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
44,서울,19-29세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고",베스트셀러,도서관 대여,직접 구입,소설(장르소설 포함),문학,0,0,있다,공공도서관,매우 증가,0,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
45,서울,19-29세,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책을 읽을만한 마음의 여유가 없어서,"가족, 친구 추천",각종 기관 추천도서,선물,직접 구입,"가정, 육아, 요리","취미, 오락, 여행, 건강","가정, 육아, 요리","어학, 외국어",없다,0,0,0,0,집에서 멀다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,30.0,30.0,60.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,부담 없이 즐길 수 있어서,무료로 이용할 수 있어서,무료 이용,구매 이용
46,서울,19-29세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","가족, 친구 추천",베스트셀러,직접 구입,집에 있는 책,소설(장르소설 포함),"정치, 사회, 시사",0,0,없다,0,0,0,0,집에서 멀다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
47,서울,19-29세,여,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 친구 추천",직접 구입,주위 사람에게 대여,소설(장르소설 포함),문학,"취미, 오락, 여행, 건강",소설(장르소설 포함),없다,0,0,0,0,시설이 낡아서 쾌적하지 않다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,0.0,약간 감소,약간 증가,약간 증가,변함 없음,약간 감소,매우 감소,매우 감소,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,무료 이용,구매 이용
48,서울,19-29세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,주위 사람에게 대여,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
49,서울,19-29세,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",집에 있는 책,직장 비치,0,0,소설(장르소설 포함),"철학, 사상, 종교",없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,매우 감소,매우 감소,변함 없음,무료로 이용할 수 있어서,보관과 휴대가 편리해서,무료 이용,0
50,서울,19-29세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
51,서울,19-29세,남,몇 달에 한번,여가/취미활동,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","텔레비전이나 라디오의 책 소개, 광고",베스트셀러,직접 구입,집에 있는 책,"경제, 경영",재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,0,0,0,0
52,서울,19-29세,여,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,약간 감소,변함 없음,0,0,0,0
53,서울,19-29세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책 구입이 경제적으로 부담되어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,주위 사람에게 대여,"어학, 외국어",재테크,문학,문학,없다,0,0,0,0,집에서 멀다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,정기구독 서비스로 무제한 이용이 가능해서,보관과 휴대가 편리해서,정기구독 이용,구매 이용
54,서울,19-29세,여,매일,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,주위 사람에게 대여,"어학, 외국어",자기계발서,문학,문학,있다,공공도서관,0,매우 감소,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,15.0,20.0,20.0,80.0,0.0,0.0,약간 감소,약간 증가,약간 증가,약간 증가,변함 없음,약간 증가,약간 증가,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,무료 이용,구매 이용
55,서울,19-29세,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,SNS 책 소개,"가족, 친구 추천",선물,직접 구입,0,0,소설(장르소설 포함),문학,있다,전문도서관,매우 증가,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,공공도서관,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,변함 없음,약간 증가,약간 증가,변함 없음,약간 증가,약간 감소,약간 감소,매우 감소,시간과 장소에 관계없이 이용할 수 있어서,보관과 휴대가 편리해서,무료 이용,정기구독 이용
56,서울,30-39세,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",여가/취미활동,베스트셀러,"유튜브, 책방송 팟캐스트의 책 소개",직접 구입,집에 있는 책,소설(장르소설 포함),"어학, 외국어",0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,매우 증가,매우 감소,매우 감소,매우 감소,약간 증가,매우 감소,변함 없음,변함 없음,0,0,0,0
57,서울,30-39세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,주위 사람에게 대여,소설(장르소설 포함),"과학, 기술, 컴퓨터",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학원 석사과정,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
58,서울,30-39세,남,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
59,서울,30-39세,남,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","가족, 친구 추천",베스트셀러,직접 구입,0,0,0,소설(장르소설 포함),"경제, 경영",없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,보관과 휴대가 편리해서,구매 이용,무료 이용
60,서울,30-39세,여,일주일에 한두 번,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,어떤 책을 읽을지 몰라서,"가족, 친구 추천","유튜브, 책방송 팟캐스트의 책 소개",직접 구입,0,0,0,0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,120.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,구매 이용,무료 이용
61,서울,30-39세,여,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,도서관 대여,소설(장르소설 포함),"역사, 지리",0,0,있다,공공도서관,0,6,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
62,서울,30-39세,여,일주일에 한두 번,책을 읽을만한 마음의 여유가 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","인터넷의 책 소개, 광고","유튜브, 책방송 팟캐스트의 책 소개",직접 구입,도서관 대여,"예술, 문화","철학, 사상, 종교",0,0,있다,직장도서관,약간 감소,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,공공도서관,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,약간 감소,변함 없음,0,0,0,0
63,서울,30-39세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",여가/취미활동,"인터넷의 책 소개, 광고",베스트셀러,기타,0,0,0,"철학, 사상, 종교",자기계발서,없다,0,0,0,0,집에서 멀다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,무료로 이용할 수 있어서,보관과 휴대가 편리해서,무료 이용,구매 이용
64,서울,30-39세,남,일주일에 한두 번,책을 읽고 이해하기가 어려워서,책 구입이 경제적으로 부담되어서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",도서관 대여,직접 구입,소설(장르소설 포함),재테크,문학,"철학, 사상, 종교",있다,공공도서관,약간 증가,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,전문도서관,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,변함 없음,약간 증가,약간 증가,약간 증가,약간 증가,매우 감소,약간 감소,매우 감소,무료로 이용할 수 있어서,종이책보다 가격이 저렴해서,구매 이용,정기구독 이용
65,서울,30-39세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","유명인, 전문가 추천",직접 구입,도서관 대여,"철학, 사상, 종교","경제, 경영",0,0,있다,공공도서관,0,6,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
66,서울,30-39세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"인터넷의 책 소개, 광고","유명인, 전문가 추천",직접 구입,집에 있는 책,문학,재테크,"취미, 오락, 여행, 건강",자기계발서,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,좋아하는 콘텐츠가 많아서,다양한 기능들이 편리해서,무료 이용,구매 이용
67,서울,30-39세,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",도서관 대여,직접 구입,소설(장르소설 포함),"역사, 지리",소설(장르소설 포함),"어학, 외국어",있다,공공도서관,약간 감소,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,학교도서관,0.0,0.0,30.0,60.0,60.0,120.0,20.0,20.0,약간 증가,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음,약간 증가,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,대여 이용,구매 이용
